evidence_level,switch_count,method,repetition,measured,switch,direction,latency_us,returncode,stderr
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s4,forward,10752.867,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s4,reverse,10292.443,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s5,forward,10438.069,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s5,reverse,10728.443,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s6,forward,10830.356,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s6,reverse,10997.148,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s7,forward,10875.488,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s7,reverse,10260.129,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s8,forward,10224.557,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s8,reverse,10961.035,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s9,forward,10425.376,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s9,reverse,10742.679,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s10,forward,10829.437,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s10,reverse,10571.962,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s11,forward,11526.21,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s11,reverse,11325.474,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s12,forward,10420.909,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s12,reverse,10793.991,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s13,forward,10652.332,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s13,reverse,10674.919,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s14,forward,10878.953,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s14,reverse,10256.788,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s15,forward,10775.746,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s15,reverse,11431.395,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s16,forward,10322.921,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s16,reverse,10812.486,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s17,forward,10412.517,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s17,reverse,9886.295,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s18,forward,10648.407,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s18,reverse,10659.596,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s19,forward,11310.695,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s19,reverse,12527.553,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s20,forward,11667.16,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s20,reverse,11376.327,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s21,forward,10731.95,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s21,reverse,10618.221,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s22,forward,10917.489,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s22,reverse,11263.767,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s23,forward,10671.023,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s23,reverse,10321.184,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s24,forward,10817.295,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s24,reverse,10566.964,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s25,forward,10446.078,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s25,reverse,10485.441,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s26,forward,10228.349,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s26,reverse,10528.812,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s27,forward,10873.188,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s27,reverse,10830.402,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s28,forward,11085.198,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s28,reverse,10511.405,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s29,forward,11516.191,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s29,reverse,11265.61,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s30,forward,11071.34,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s30,reverse,10726.171,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s31,forward,10900.947,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s31,reverse,10938.724,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s32,forward,11183.712,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s32,reverse,11827.716,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s33,forward,11123.644,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s33,reverse,11405.907,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s34,forward,11542.989,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s34,reverse,10997.289,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s35,forward,9852.29,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s35,reverse,10568.926,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s36,forward,10375.241,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s36,reverse,10240.747,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s37,forward,11195.065,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s37,reverse,10270.634,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s38,forward,10744.747,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s38,reverse,10576.023,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s39,forward,11047.296,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s39,reverse,11713.884,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s40,forward,10579.237,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s40,reverse,10187.525,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s41,forward,10440.317,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s41,reverse,10652.036,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s42,forward,11720.687,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s42,reverse,11369.549,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s43,forward,11335.362,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s43,reverse,11009.936,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s44,forward,11624.513,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s44,reverse,12445.756,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s45,forward,10493.707,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s45,reverse,11465.724,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s46,forward,11205.166,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s46,reverse,10242.876,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s47,forward,11501.915,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s47,reverse,11331.438,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s48,forward,10609.792,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s48,reverse,10449.542,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s49,forward,11369.883,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s49,reverse,10690.648,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s50,forward,10770.418,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s50,reverse,11062.992,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s51,forward,9969.671,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s51,reverse,10533.32,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s52,forward,9894.199,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s52,reverse,10719.534,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s53,forward,10320.642,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s53,reverse,10711.686,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s54,forward,10166.903,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s54,reverse,10361.132,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s55,forward,11190.933,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s55,reverse,11268.908,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s56,forward,11899.429,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s56,reverse,10688.853,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s57,forward,10587.002,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s57,reverse,10601.444,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s58,forward,10486.944,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s58,reverse,10924.114,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s59,forward,10193.703,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s59,reverse,11329.726,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s60,forward,11451.198,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s60,reverse,10884.417,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s61,forward,11833.684,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s61,reverse,12205.486,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s62,forward,10011.788,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s62,reverse,10946.238,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s63,forward,11984.0,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s63,reverse,11082.987,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s64,forward,11087.411,0,
measured_emulation_calibration,64,direct_ovs_ofctl,3,1,s64,reverse,10514.035,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s1,forward,10996.602,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s1,reverse,10708.877,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s2,forward,11164.589,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s2,reverse,10552.242,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s3,forward,10190.101,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s3,reverse,10539.137,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s4,forward,11344.636,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s4,reverse,10150.704,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s5,forward,11316.799,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s5,reverse,10852.322,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s6,forward,11029.824,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s6,reverse,11255.363,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s7,forward,10117.106,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s7,reverse,10446.525,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s8,forward,10597.484,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s8,reverse,10399.907,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s9,forward,10516.308,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s9,reverse,10851.946,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s10,forward,10574.112,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s10,reverse,10281.836,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s11,forward,11140.256,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s11,reverse,10210.469,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s12,forward,10900.193,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s12,reverse,10775.57,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s13,forward,11238.21,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s13,reverse,10956.995,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s14,forward,11336.999,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s14,reverse,10438.847,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s15,forward,11021.31,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s15,reverse,11341.965,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s16,forward,11243.218,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s16,reverse,11078.237,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s17,forward,10408.922,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s17,reverse,10280.125,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s18,forward,10426.952,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s18,reverse,9852.552,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s19,forward,11352.68,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s19,reverse,11227.074,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s20,forward,10637.934,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s20,reverse,10644.486,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s21,forward,10591.864,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s21,reverse,10480.53,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s22,forward,11343.958,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s22,reverse,11032.489,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s23,forward,10225.52,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s23,reverse,10983.122,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s24,forward,9866.854,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s24,reverse,10585.438,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s25,forward,10927.496,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s25,reverse,10211.624,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s26,forward,11116.114,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s26,reverse,10603.298,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s27,forward,9901.03,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s27,reverse,11365.699,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s28,forward,10321.039,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s28,reverse,10263.285,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s29,forward,11518.68,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s29,reverse,10475.481,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s30,forward,11352.137,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s30,reverse,11059.904,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s31,forward,10339.817,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s31,reverse,10754.652,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s32,forward,11790.257,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s32,reverse,11007.409,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s33,forward,11397.122,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s33,reverse,11853.269,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s34,forward,11053.812,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s34,reverse,10925.869,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s35,forward,10999.48,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s35,reverse,10229.484,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s36,forward,11137.939,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s36,reverse,10899.58,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s37,forward,10294.541,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s37,reverse,11273.519,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s38,forward,11315.04,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s38,reverse,10648.492,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s39,forward,11465.392,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s39,reverse,11935.518,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s40,forward,10538.91,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s40,reverse,10517.252,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s41,forward,10397.529,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s41,reverse,9999.513,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s42,forward,11493.351,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s42,reverse,11228.075,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s43,forward,10685.965,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s43,reverse,11643.202,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s44,forward,11829.4,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s44,reverse,11403.423,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s45,forward,10167.14,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s45,reverse,10661.971,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s46,forward,9976.52,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s46,reverse,10239.833,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s47,forward,10813.825,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s47,reverse,11306.611,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s48,forward,11157.385,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s48,reverse,10340.777,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s49,forward,11259.164,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s49,reverse,10773.306,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s50,forward,10422.61,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s50,reverse,12139.702,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s51,forward,10152.91,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s51,reverse,10524.847,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s52,forward,10419.146,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s52,reverse,10962.048,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s53,forward,10485.454,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s53,reverse,10563.823,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s54,forward,10258.945,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s54,reverse,11167.734,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s55,forward,10785.574,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s55,reverse,10382.34,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s56,forward,12109.072,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s56,reverse,11274.228,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s57,forward,10813.073,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s57,reverse,10799.845,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s58,forward,10491.589,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s58,reverse,10573.712,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s59,forward,10294.375,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s59,reverse,10195.224,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s60,forward,11404.716,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s60,reverse,12144.0,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s61,forward,12076.565,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s61,reverse,10881.469,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s62,forward,10849.462,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s62,reverse,11042.253,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s63,forward,11240.219,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s63,reverse,11158.262,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s64,forward,11536.374,0,
measured_emulation_calibration,64,direct_ovs_ofctl,4,1,s64,reverse,10908.921,0,
measured_emulation_calibration,64,daim_adapter,4,1,s1,forward,15535.159,0,
measured_emulation_calibration,64,daim_adapter,4,1,s1,reverse,14445.527,0,
measured_emulation_calibration,64,daim_adapter,4,1,s2,forward,13540.442,0,
measured_emulation_calibration,64,daim_adapter,4,1,s2,reverse,14077.601,0,
measured_emulation_calibration,64,daim_adapter,4,1,s3,forward,14311.133,0,
measured_emulation_calibration,64,daim_adapter,4,1,s3,reverse,13981.468,0,
measured_emulation_calibration,64,daim_adapter,4,1,s4,forward,13737.881,0,
measured_emulation_calibration,64,daim_adapter,4,1,s4,reverse,13368.036,0,
measured_emulation_calibration,64,daim_adapter,4,1,s5,forward,12659.139,0,
measured_emulation_calibration,64,daim_adapter,4,1,s5,reverse,14598.739,0,
measured_emulation_calibration,64,daim_adapter,4,1,s6,forward,13768.507,0,
measured_emulation_calibration,64,daim_adapter,4,1,s6,reverse,14112.858,0,
measured_emulation_calibration,64,daim_adapter,4,1,s7,forward,13186.41,0,
measured_emulation_calibration,64,daim_adapter,4,1,s7,reverse,13036.327,0,
measured_emulation_calibration,64,daim_adapter,4,1,s8,forward,14877.458,0,
measured_emulation_calibration,64,daim_adapter,4,1,s8,reverse,14797.389,0,
measured_emulation_calibration,64,daim_adapter,4,1,s9,forward,13825.044,0,
measured_emulation_calibration,64,daim_adapter,4,1,s9,reverse,13770.259,0,
measured_emulation_calibration,64,daim_adapter,4,1,s10,forward,13543.195,0,
measured_emulation_calibration,64,daim_adapter,4,1,s10,reverse,14046.266,0,
measured_emulation_calibration,64,daim_adapter,4,1,s11,forward,14615.405,0,
measured_emulation_calibration,64,daim_adapter,4,1,s11,reverse,14167.161,0,
measured_emulation_calibration,64,daim_adapter,4,1,s12,forward,14072.166,0,
measured_emulation_calibration,64,daim_adapter,4,1,s12,reverse,13556.342,0,
measured_emulation_calibration,64,daim_adapter,4,1,s13,forward,12723.073,0,
measured_emulation_calibration,64,daim_adapter,4,1,s13,reverse,13984.846,0,
measured_emulation_calibration,64,daim_adapter,4,1,s14,forward,13826.394,0,
measured_emulation_calibration,64,daim_adapter,4,1,s14,reverse,13956.31,0,
measured_emulation_calibration,64,daim_adapter,4,1,s15,forward,13788.054,0,
measured_emulation_calibration,64,daim_adapter,4,1,s15,reverse,13630.144,0,
measured_emulation_calibration,64,daim_adapter,4,1,s16,forward,13960.815,0,
measured_emulation_calibration,64,daim_adapter,4,1,s16,reverse,13425.592,0,
measured_emulation_calibration,64,daim_adapter,4,1,s17,forward,14037.539,0,
measured_emulation_calibration,64,daim_adapter,4,1,s17,reverse,14093.526,0,
measured_emulation_calibration,64,daim_adapter,4,1,s18,forward,13638.113,0,
measured_emulation_calibration,64,daim_adapter,4,1,s18,reverse,12911.855,0,
measured_emulation_calibration,64,daim_adapter,4,1,s19,forward,14174.003,0,
measured_emulation_calibration,64,daim_adapter,4,1,s19,reverse,14416.395,0,
measured_emulation_calibration,64,daim_adapter,4,1,s20,forward,13750.715,0,
measured_emulation_calibration,64,daim_adapter,4,1,s20,reverse,13779.126,0,
measured_emulation_calibration,64,daim_adapter,4,1,s21,forward,14033.116,0,
measured_emulation_calibration,64,daim_adapter,4,1,s21,reverse,13210.986,0,
measured_emulation_calibration,64,daim_adapter,4,1,s22,forward,14275.007,0,
measured_emulation_calibration,64,daim_adapter,4,1,s22,reverse,14461.203,0,
measured_emulation_calibration,64,daim_adapter,4,1,s23,forward,13437.274,0,
measured_emulation_calibration,64,daim_adapter,4,1,s23,reverse,13480.078,0,
measured_emulation_calibration,64,daim_adapter,4,1,s24,forward,15060.758,0,
measured_emulation_calibration,64,daim_adapter,4,1,s24,reverse,12770.758,0,
measured_emulation_calibration,64,daim_adapter,4,1,s25,forward,13905.662,0,
measured_emulation_calibration,64,daim_adapter,4,1,s25,reverse,13491.927,0,
measured_emulation_calibration,64,daim_adapter,4,1,s26,forward,13903.325,0,
measured_emulation_calibration,64,daim_adapter,4,1,s26,reverse,13980.507,0,
measured_emulation_calibration,64,daim_adapter,4,1,s27,forward,14229.742,0,
measured_emulation_calibration,64,daim_adapter,4,1,s27,reverse,13917.969,0,
measured_emulation_calibration,64,daim_adapter,4,1,s28,forward,13225.421,0,
measured_emulation_calibration,64,daim_adapter,4,1,s28,reverse,13131.426,0,
measured_emulation_calibration,64,daim_adapter,4,1,s29,forward,14115.387,0,
measured_emulation_calibration,64,daim_adapter,4,1,s29,reverse,14896.298,0,
measured_emulation_calibration,64,daim_adapter,4,1,s30,forward,13963.944,0,
measured_emulation_calibration,64,daim_adapter,4,1,s30,reverse,14185.434,0,
measured_emulation_calibration,64,daim_adapter,4,1,s31,forward,14080.385,0,
measured_emulation_calibration,64,daim_adapter,4,1,s31,reverse,14362.703,0,
measured_emulation_calibration,64,daim_adapter,4,1,s32,forward,14895.798,0,
measured_emulation_calibration,64,daim_adapter,4,1,s32,reverse,13998.572,0,
measured_emulation_calibration,64,daim_adapter,4,1,s33,forward,14704.972,0,
measured_emulation_calibration,64,daim_adapter,4,1,s33,reverse,13998.405,0,
measured_emulation_calibration,64,daim_adapter,4,1,s34,forward,13462.557,0,
measured_emulation_calibration,64,daim_adapter,4,1,s34,reverse,14010.546,0,
measured_emulation_calibration,64,daim_adapter,4,1,s35,forward,14311.47,0,
measured_emulation_calibration,64,daim_adapter,4,1,s35,reverse,14018.765,0,
measured_emulation_calibration,64,daim_adapter,4,1,s36,forward,13748.628,0,
measured_emulation_calibration,64,daim_adapter,4,1,s36,reverse,14051.723,0,
measured_emulation_calibration,64,daim_adapter,4,1,s37,forward,14195.99,0,
measured_emulation_calibration,64,daim_adapter,4,1,s37,reverse,14187.938,0,
measured_emulation_calibration,64,daim_adapter,4,1,s38,forward,12838.72,0,
measured_emulation_calibration,64,daim_adapter,4,1,s38,reverse,13875.957,0,
measured_emulation_calibration,64,daim_adapter,4,1,s39,forward,14238.878,0,
measured_emulation_calibration,64,daim_adapter,4,1,s39,reverse,14219.562,0,
measured_emulation_calibration,64,daim_adapter,4,1,s40,forward,13413.703,0,
measured_emulation_calibration,64,daim_adapter,4,1,s40,reverse,13755.93,0,
